pwsid,gw_af,year,name
CA4901244,6.10195684703,2018,HUMANE SOCIETY OF SONOMA COUNTY
CA4901250,10.8546332411,2018,SONOMA WEST HOLDINGS INDUSTRIAL PARK
CA4900907,1.61713317216,2018,SUMMERFIELD WALDORF SCHOOL
CA4900813,0.0686510693,2018,MIDGLEY'S COUNTRY FLEA MARKET
CA4901394,0.25542678359,2018,NEVES FAMILY TRUST WATER SYSTEM
CA4900695,1.9662071341,2018,NORTHWEST PREP
CA4901175,0.17352424727000001,2018,OAK GROVE SCHOOL DISTRICT OFFICE
CA4901170,0,2018,MICHAEL ELLIS SCHOOL FOR DOG TRAINERS
CA4901447,0.29396897310000003,2018,DONUM ESTATE WATER SYSTEM
CA4901340,0.26379564662,2018,FOG CREST WINERY
CA4900904,1.43422119038,2018,J VINEYARDS & WINERY
CA4900708,3.1189435959000003,2018,GRAVENSTEIN SCHOOL DISTRICT-GRAVENSTEIN
CA4901218,3.7600224413400003,2018,GROSKOPF WAREHOUSE & LOGISTICS
CA4900791,9.7647476465,2018,WESTERN MOBILE HOME PARK
CA4900561,109.6866705572,2018,WILLOWSIDE MUTUAL WATER COMPANY
CA4901370,58.11239362885,2018,SUTTER SANTA ROSA REGIONAL HOSPITAL
CA4901269,0.14339695414,2018,UNITED RENTALS
CA4901156,1.72870266811,2018,WILLOWSIDE SCHOOL
CA4900694,3.29336395905,2018,WRIGHT ELEMENTARY SCHOOL
CA4900560,10.6234891302,2018,KELLY MUTUAL WATER COMPANY
CA4901312,8.24303854,2018,BALLETTO VINEYARDS
CA4901336,1.4160472238000001,2018,MERRIAM WINERY
CA4900986,1.12479421835,2018,BARTHOLOMEW FOUNDATION
CA4900721,37.49722018944,2018,COLONIAL PARK
CA4900934,1.17208888214,2018,SONOMA WINE SHOP
CA4901165,0.2529686027,2018,JEHOVAH S WITNESSES HALL
CA4901254,8.4099247782,2018,KJ CARNEROS  HILLS WINERY
CA4901232,19.61037588895,2018,LA CREMA WINERY
CA4901388,2.05801911623,2018,"HEIRS OF MY DREAM WINERY, INC."
CA4901028,12.4477861068,2018,GLORIA FERRER CAVES
CA4901398,4.5425709780000005,2018,HOOK & LADDER VINEYARDS AND WINERY
CA4901328,1.97681321794,2018,COPAIN WINE CELLARS
CA4901079,0.9018853932,2018,PETALUMA LIVESTOCK AUCTION YARD
CA4901139,0.03766755586,2018,WILLOWBROOK ALE HOUSE
CA4901191,0.613778,2018,PARADISE RIDGE WINERY
CA4900033,2.05061695355,2018,WASHOE HOUSE
CA4901144,48.587608629230004,2018,COHN WINERY
CA4900588,0,2018,LAWNDALE MUTUAL WATER COMPANY
CA4901193,0.12685870593,2018,SCHELLVILLE GRILL
CA4901298,3.81646239733,2018,LYNMAR WINERY
CA4901345,3.15659273842,2018,BUCKLEY FAMILY PARTNERSHIP
CA4900853,0.32606342472,2018,PACK JACK BAR-B-QUE/WITHERS WATER
CA4900913,6.629747618120001,2018,ROBIN WAY WATER SYSTEM
CA4901273,11.52199712939,2018,"S & W WAREHOUSING, LLC"
CA4901297,1.19846599169,2018,PORT SONOMA MARINA
CA4900737,26.24506441997,2018,KOA - PETALUMA
CA4901093,3.28091347232,2018,MARTINELLI RANCH
CA4901366,11.17604115969,2018,LAURA CHENEL'S CHEVRE INC.
CA4901346,3.99872684332,2018,DELORES LANE WATER SYSTEM
CA4901225,0.46849367851,2018,THE RENTAL PLACE
CA4901274,9.28115502919,2018,NICHOLSON RANCH WINERY
CA4900794,6.67886520257,2018,SUNSET PARK COMMUNITY
CA4901214,0.7871702850000001,2018,ADOBE CHRISTIAN CHURCH
CA4901375,0.96176864377,2018,BROADWAY MARKET
CA4901362,0.20083736827,2018,STRIPE N SEAL
CA4901286,0.64530777586,2018,KELLER ESTATE WINERY
CA4901204,6.87102068103,2018,BENZIGER FAMILY WINERY
CA4900667,43.686661883700005,2018,COLLEGE PARK MUTUAL WATER COMPANY
CA4901408,0.26078813442,2018,WESTSIDE STORAGE WATER SYSTEM
CA4901094,0.76052925091,2018,LOMBARDI'S DELI & BBQ
CA4900945,4.63991309991,2018,PRESENTATION SCHOOL
CA4901083,1.03482663911,2018,VINEBURG DELI & GROCERY
CA4901027,0.7339557324,2018,CINNABAR THEATER
CA4901129,43.872977264490004,2018,VIANSA WINERY
CA4901407,0.79439138317,2018,SANTA ROSA LIQUOR AND DELI
CA4901069,0.66782422179,2018,SONOMA VALLEY MOOSE LODGE #2048
CA4900901,38.08344876391,2018,SOBRE VISTA WATER COMPANY
CA4901096,7.5277416588,2018,WESTERBEKE RANCH
CA4900924,0.111093818,2018,FREMONT DINER
CA4901086,2.2008820835100003,2018,KENDALL-JACKSON WINE CENTER
CA4900720,16.88552994018,2018,MOBILE HOME ESTATES
CA4901073,0.12777937293,2018,GRAY WATER SYSTEM
CA4900673,6.894687040043001,2018,ATHENA TERRACE MUTUAL WATER COMPANY
CA4910003,0,2018,PENNGROVE WATER COMPANY (PUC)
CA4910022,74.87163366,2018,CANON MANOR WATER SYSTEM
CA4901431,3.58454331114,2018,SARALEE 3575 SLUSSER ROAD
CA4901063,0.06051544191,2018,CAMPOBELLO
CA4900774,0.01823534438,2018,CLOVERLEAF RANCH SUMMER CAMP
CA4901321,0.27836366745,2018,SUNCE WINERY
CA4900897,60.477387674,2018,RODNEY STRONG VINEYARDS
CA4901383,1.00381550566,2018,LASSETER FAMILY WINERY
CA4900533,0,2018,MORTON'S WARM SPRINGS / SONOMA SPRINGS
CA4900546,12.076082150000001,2018,HAWKINS WATER CO-CAL WATER SERVICE (PUC)
CA4901080,3.78053183321,2018,SPEEDWAY SONOMA LLC
CA4901258,13.54634131565,2018,SONOMA LODGE
CA4910304,3.6740751080000003,2018,CSP-PETALUMA ADOBE STATE HISTORIC PARK
CA4901275,2.08055704439,2018,CORNERSTONE SONOMA
CA4900998,3.61351363274,2018,BOISSET - DE LOACH WINERY
CA4900513,7.0387140373,2018,MADRONE MUTUAL WATER COMPANY
CA4910202,0,2018,SONOMA DEVELOPMENTAL CENTER
CA4901198,0,2018,SONOMA DEVELOPMENTAL CENTER-CAMP VIA
CA4901300,9.512945222,2018,WINDY HILL WINERY
CA4910014,2359.97641,2019,"ROHNERT PARK, CITY OF"
CA2110003,0,2019,NORTH MARIN WATER DISTRICT
CA4910006,0,2019,"PETALUMA, CITY OF"
CA4910011,993.399693,2019,"SEBASTOPOL, CITY OF"
CA4910009,665.9491300000001,2019,"SANTA ROSA, CITY OF"
CA4910027,168.18385388981,2019,SONOMA STATE UNIVERSITY
CA4910023,487.10035858000003,2019,CALIFORNIA-AMERICAN LARKFIELD (PUC)
CA4910016,330.06525728,2019,"COTATI, CITY OF"
CA4910013,568.0072,2019,VALLEY OF THE MOON WATER DISTRICT
CA4910012,276.331755381,2019,"SONOMA, CITY OF"
CA4901321,0.41616296623000004,2019,SUNCE WINERY
CA4900774,0.01830899774,2019,CLOVERLEAF RANCH SUMMER CAMP
CA4900897,59.891536573,2019,RODNEY STRONG VINEYARDS
CA4901383,1.07239599049,2019,LASSETER FAMILY WINERY
CA4900533,3.92511951667,2019,MORTON'S WARM SPRINGS / SONOMA SPRINGS
CA4901370,51.850124106,2019,SUTTER SANTA ROSA REGIONAL HOSPITAL
CA4901258,10.02171501287,2019,SONOMA LODGE
CA4901080,4.03191075089,2019,SPEEDWAY SONOMA LLC
CA4910304,2.0715007500000002,2019,CSP-PETALUMA ADOBE STATE HISTORIC PARK
CA4900998,8.048194713900001,2019,BOISSET - DE LOACH WINERY
CA4900513,9.30484992888,2019,MADRONE MUTUAL WATER COMPANY
CA4900669,4.0207676113,2019,WENDELL LANE MUTUAL WATER COMPANY
CA4900799,20.85266256095,2019,EL PORTAL MOBILE ESTATES
CA4900546,0,2019,HAWKINS WATER CO-CAL WATER SERVICE (PUC)
CA4901234,1.242286672,2019,SONOMA SEVENTH DAY ADVENTIST CHURCH
CA4900558,28.182537537,2019,BELMONT TERRACE MUTUAL WATER COMPANY
CA4900909,1.13875459896,2019,CARNEROS DELI
CA4900949,0.09274185580000001,2019,SAINTS PETER & PAUL RUSSIAN CHURCH
CA4900580,19.167059384,2019,SONOMA MOUNTAIN COUNTY WATER DISTRICT
CA4900812,2.09912076,2019,FRIEDMAN BROTHERS HARDWARE
CA4900548,45.38581421,2019,HOLLAND HEIGHTS MUTUAL WATER COMPANY
CA4900723,30.452595470000002,2019,SHAMROCK MOBILE HOME PARK
CA4900743,0.690807139,2019,LA CANTERA RACQUET CLUB
CA4900795,21.077075142200002,2019,STONEGATE MOBILE HOME PARK
CA4900728,5.02377293,2019,EVERGREEN MOBILE ESTATES
CA4900797,8.3157098552,2019,NORTH STAR MOBILE HOME PARK
CA4900871,77.970674452,2019,DE ANZA MOON VALLEY WATER COMPANY
CA4901008,1.28844891538,2019,HESSEL CHURCH
CA4901413,0.42005124986000003,2019,EIGHTH STREET EAST PARTNERS
CA4901294,2.072421417,2019,WINE COUNTRY IND PARK-BLDGS A&B
CA4901247,4.187500405,2019,CARNEROS WAREHOUSING
CA4901061,7.2732693,2019,SONOMA WAREHOUSING
CA4901332,17.232431128,2019,WINE COUNTRY IND PARK - BLDG C
CA4901236,9.2879955850000009,2019,"VINO FARMS, INC. - PRESTON RANCH"
CA4900512,41.550315488,2019,HAPPY ACRES MUTUAL BENEFIT WATER SYSTEM
CA4900693,8.397096818,2019,BELLEVUE UNION SCH DIST-BELLEVUE SCHOOL
CA4901455,2.06777511754,2019,APERTURE CELLARS
CA4901278,50.136285573900004,2019,CLINE CELLARS
CA4901310,142.6086790546,2019,JACUZZI WINERY
CA4901324,0.55739328403,2019,FRITSCH INDUSTRIAL PARK
CA4901361,0.09607467034,2019,ANABA WINERY
CA4901445,10.32648034099,2019,JAMES COURT WATER SYSTEM
CA4900561,108.71262635343001,2019,WILLOWSIDE MUTUAL WATER COMPANY
CA4900553,11.1711585557,2019,PARK ROYAL MUTUAL WATER COMPANY
CA4901175,0.15291971981,2019,OAK GROVE SCHOOL DISTRICT OFFICE
CA4901394,0.24032784479,2019,NEVES FAMILY TRUST WATER SYSTEM
CA4901191,0.01265917125,2019,PARADISE RIDGE WINERY
CA4901340,0.24077590273000002,2019,FOG CREST WINERY
CA4901269,0.09518776113,2019,UNITED RENTALS
CA4901170,0.39839716202000003,2019,MICHAEL ELLIS SCHOOL FOR DOG TRAINERS
CA4900813,0.051161465190000005,2019,MIDGLEY'S COUNTRY FLEA MARKET
CA4901451,2.6566460063,2019,SPIDER WEB RANCH
CA4900817,0.7142442519300001,2019,CASA DEL MAR
CA4901250,8.372392253500001,2019,SONOMA WEST HOLDINGS INDUSTRIAL PARK
CA4900694,4.88922051684,2019,WRIGHT ELEMENTARY SCHOOL
CA4901447,0.96954521103,2019,DONUM ESTATE WATER SYSTEM
CA4900796,34.154290588,2019,SANTA ROSA MOBILE ESTATES
CA4901431,1.38739913565,2019,SARALEE 3575 SLUSSER ROAD
CA4901086,2.22087283297,2019,KENDALL-JACKSON WINE CENTER
CA4900708,3.4657281659000003,2019,GRAVENSTEIN SCHOOL DISTRICT-GRAVENSTEIN
CA4900792,12.02758448133,2019,WAYSIDE GARDENS MOBILE HOME PARK
CA4900559,20.75341465835,2019,FIRCREST MUTUAL WATER COMPANY
CA4900832,29.76139551308,2019,LEISURE MOBILE HOME PARK
CA4901232,15.409442952420001,2019,LA CREMA WINERY
CA4900787,10.84725869843,2019,PLAZA MOBILE HOME PARK
CA4900675,4.79689909897,2019,ROSELAND MOBILE HOME PARK
CA4900791,10.26706969948,2019,WESTERN MOBILE HOME PARK
CA4900798,22.7966048981,2019,"MOUNTAIN VIEW MOBILE ESTATES, LLC"
CA4900973,46.335942554,2019,GEORGE RANCH MUTUAL WATER COMPANY
CA4900545,35.414303168640004,2019,"BRANGER MUTUAL WATER COMPANY, INC."
CA4900788,3.8574259410500003,2019,EL CRYSTAL MOBILE HOME PARK
CA4900907,2.02744376516,2019,SUMMERFIELD WALDORF SCHOOL
CA4901433,0.33679533305000003,2019,FAT PILGRIM GENERAL STORE
CA4901156,1.6642897359,2019,WILLOWSIDE SCHOOL
CA4901365,0.65501774382,2019,MICHAEL LUCAS WATER SYSTEM
CA4900878,3.92478807655,2019,SANTA ROSA GOLF & COUNTRY CLUB
CA4900695,1.72161046332,2019,NORTHWEST PREP
CA4900699,1.5645446731200001,2019,OLIVET ELEMENTARY SCHOOL
CA4901254,8.74641322225,2019,KJ CARNEROS  HILLS WINERY
CA4901244,8.4805092482,2019,HUMANE SOCIETY OF SONOMA COUNTY
CA4901218,3.63499893163,2019,GROSKOPF WAREHOUSE & LOGISTICS
CA4901151,2.0177951750000003,2019,SCHUG CELLARS
CA4900560,12.208938558,2019,KELLY MUTUAL WATER COMPANY
CA4901312,7.50650494,2019,BALLETTO VINEYARDS
CA4901336,1.01316948238,2019,MERRIAM WINERY
CA4900986,1.20191542405,2019,BARTHOLOMEW FOUNDATION
CA4900721,34.78725221939,2019,COLONIAL PARK
CA4901165,0.21354871065,2019,JEHOVAH S WITNESSES HALL
CA4901028,16.57341155162,2019,GLORIA FERRER CAVES
CA4901398,0,2019,HOOK & LADDER VINEYARDS AND WINERY
CA4901328,1.5561389834100001,2019,COPAIN WINE CELLARS
CA4901079,0.8492539297,2019,PETALUMA LIVESTOCK AUCTION YARD
CA4901139,0,2019,WILLOWBROOK ALE HOUSE
CA4901018,0,2019,GUNDLACH BUNDSCHU WINERY
CA4901120,1.48703985617,2019,RAM'S GATE WINERY
CA4901387,0,2019,SONOMA CUTRER
CA4901390,11.61958783139,2019,CHALK HILL WINERY
CA4901262,0,2019,FRANCISCAN VINEYARDS DBA QUARRY WINERY
CA4901393,0,2019,BOISSET - BUENA VISTA WINERY
CA4900925,0,2019,SEBASTIANI VINEYARDS
CA4901446,0.27076509581,2019,SONOMA PACIFIC PALLET COMPANY
CA4901408,0.2545030477,2019,WESTSIDE STORAGE WATER SYSTEM
CA4900853,0.4298594223,2019,PACK JACK BAR-B-QUE/WITHERS WATER
CA4901275,2.0297638460000003,2019,CORNERSTONE SONOMA
CA4901362,0.7578316966,2019,STRIPE N SEAL
CA4901375,0.93547439425,2019,BROADWAY MARKET
CA4901193,0.24632138696,2019,SCHELLVILLE GRILL
CA4900794,7.200604122580001,2019,SUNSET PARK COMMUNITY
CA4901027,0.40256164575000003,2019,CINNABAR THEATER
CA4901366,15.65245607596,2019,LAURA CHENEL'S CHEVRE INC.
CA4901093,3.3762055757100002,2019,MARTINELLI RANCH
CA4901204,5.845020169560001,2019,BENZIGER FAMILY WINERY
CA4901214,0.6544101036000001,2019,ADOBE CHRISTIAN CHURCH
CA4901274,9.59547994966,2019,NICHOLSON RANCH WINERY
CA4901345,2.63165296614,2019,BUCKLEY FAMILY PARTNERSHIP
CA4901129,44.83802041389,2019,VIANSA WINERY
CA4901225,0.38736450247000004,2019,THE RENTAL PLACE
CA4901273,12.04366239604,2019,"S & W WAREHOUSING, LLC"
CA4901297,1.5463216043,2019,PORT SONOMA MARINA
CA4901298,4.01427690895,2019,LYNMAR WINERY
CA4900945,7.90167669863,2019,PRESENTATION SCHOOL
CA4901083,0.77970367563,2019,VINEBURG DELI & GROCERY
CA4901144,29.77316777512,2019,COHN WINERY
CA4900737,24.7037665886,2019,KOA - PETALUMA
CA4900033,0.93225205975,2019,WASHOE HOUSE
CA4901407,0.75881067251,2019,SANTA ROSA LIQUOR AND DELI
CA4901286,0.89183784734,2019,KELLER ESTATE WINERY
CA4900901,38.59129175,2019,SOBRE VISTA WATER COMPANY
CA4900588,0,2019,LAWNDALE MUTUAL WATER COMPANY
CA4900667,47.12477617738,2019,COLLEGE PARK MUTUAL WATER COMPANY
CA4900913,6.40200222233,2019,ROBIN WAY WATER SYSTEM
CA4901346,4.55740906115,2019,DELORES LANE WATER SYSTEM
CA4901069,0.72237067265,2019,SONOMA VALLEY MOOSE LODGE #2048
CA4901096,6.3315497146,2019,WESTERBEKE RANCH
CA4900924,0.07915281088000001,2019,FREMONT DINER
CA4901073,0.09686951285,2019,GRAY WATER SYSTEM
CA4900934,0.06351681633,2019,SONOMA WINE SHOP
CA4900673,13.66955111137,2019,ATHENA TERRACE MUTUAL WATER COMPANY
CA4901388,3.0545275948,2019,"HEIRS OF MY DREAM WINERY, INC."
CA4910003,0,2019,PENNGROVE WATER COMPANY (PUC)
CA4910022,77.81470824,2019,CANON MANOR WATER SYSTEM
CA4901300,3.75939025,2019,WINDY HILL WINERY
CA4910023,600.6861152600001,2020,CALIFORNIA-AMERICAN LARKFIELD (PUC)
CA4910027,159.889169,2020,SONOMA STATE UNIVERSITY
CA4900721,37.41000847342,2020,COLONIAL PARK
CA4900558,30.260789845,2020,BELMONT TERRACE MUTUAL WATER COMPANY
CA4900667,60.604807986800004,2020,COLLEGE PARK MUTUAL WATER COMPANY
CA4900925,85.53673734023,2020,SEBASTIANI VINEYARDS
CA4900998,7.45126492,2020,BOISSET - DE LOACH WINERY
CA4901018,7.53112971336,2020,GUNDLACH BUNDSCHU WINERY
CA4901120,0.9736176280600001,2020,RAM'S GATE WINERY
CA4901262,4.986639361,2020,FRANCISCAN VINEYARDS DBA QUARRY WINERY
CA4901390,11.16529390691,2020,CHALK HILL WINERY
CA4901393,4.47956052852,2020,BOISSET - BUENA VISTA WINERY
CA4900533,4.4348222501,2020,MORTON'S WARM SPRINGS / SONOMA SPRINGS
CA4910013,473.74,2020,VALLEY OF THE MOON WATER DISTRICT
CA4900909,0.93838983975,2020,CARNEROS DELI
CA4900588,0,2020,LAWNDALE MUTUAL WATER COMPANY
CA4900673,20.137783048790002,2020,ATHENA TERRACE MUTUAL WATER COMPANY
CA4901312,9.1759811,2020,BALLETTO VINEYARDS
CA2110003,0,2020,NORTH MARIN WATER DISTRICT
CA4901063,1.2994539549200002,2020,CAMPOBELLO
CA4900934,0.6241692615400001,2020,SONOMA WINE SHOP
CA4901300,2.08335894096,2020,WINDY HILL WINERY
CA4900546,13.73281320983,2020,HAWKINS WATER CO-CAL WATER SERVICE (PUC)
CA4900693,7.7013794550000005,2020,BELLEVUE UNION SCH DIST-BELLEVUE SCHOOL
CA4901028,10.38739166971,2020,GLORIA FERRER CAVES
CA4901455,6.0282513159,2020,APERTURE CELLARS
CA4900737,28.19614806415,2020,KOA - PETALUMA
CA4900945,5.98230389482,2020,PRESENTATION SCHOOL
CA4901027,0.41415591217000003,2020,CINNABAR THEATER
CA4901083,0.75645376499,2020,VINEBURG DELI & GROCERY
CA4901129,47.3263347348,2020,VIANSA WINERY
CA4901204,8.79906923687,2020,BENZIGER FAMILY WINERY
CA4901324,0.42367867784,2020,FRITSCH INDUSTRIAL PARK
CA4901214,0.43313392793,2020,ADOBE CHRISTIAN CHURCH
CA4901225,0.36015265484000003,2020,THE RENTAL PLACE
CA4901274,20.01502744879,2020,NICHOLSON RANCH WINERY
CA4901297,1.4179192467000001,2020,PORT SONOMA MARINA
CA4901298,3.5055869092200003,2020,LYNMAR WINERY
CA4901345,2.75067372701,2020,BUCKLEY FAMILY PARTNERSHIP
CA4901346,3.4370340444000003,2020,DELORES LANE WATER SYSTEM
CA4901366,20.14880036389,2020,LAURA CHENEL'S CHEVRE INC.
CA4901408,0.46195080503,2020,WESTSIDE STORAGE WATER SYSTEM
CA4901144,56.65461563883,2020,COHN WINERY
CA4900033,0.5534129337,2020,WASHOE HOUSE
CA4901375,0.79071485295,2020,BROADWAY MARKET
CA4900913,7.4216593381700005,2020,ROBIN WAY WATER SYSTEM
CA4901094,0.80068260767,2020,LOMBARDI'S DELI & BBQ
CA4901093,2.8018965700000003,2020,MARTINELLI RANCH
CA4900794,7.03577097179,2020,SUNSET PARK COMMUNITY
CA4900853,0.9266145088200001,2020,PACK JACK BAR-B-QUE/WITHERS WATER
CA4901407,0.8927830654600001,2020,SANTA ROSA LIQUOR AND DELI
CA4901286,1.1161737063400001,2020,KELLER ESTATE WINERY
CA4901193,0.68743136,2020,SCHELLVILLE GRILL
CA4901362,0.59260879678,2020,STRIPE N SEAL
CA4900901,58.950415421150005,2020,SOBRE VISTA WATER COMPANY
CA4901466,0.4381454253,2020,SANGIACOMO WINERY
CA4901275,1.31119245917,2020,CORNERSTONE SONOMA
CA4901446,0.09863719349,2020,SONOMA PACIFIC PALLET COMPANY
CA4900986,1.14203217348,2020,BARTHOLOMEW FOUNDATION
CA4900788,6.3079192616,2020,EL CRYSTAL MOBILE HOME PARK
CA4900799,21.617027924360002,2020,EL PORTAL MOBILE ESTATES
CA4900675,5.28395649309,2020,ROSELAND MOBILE HOME PARK
CA4900723,36.9801245,2020,SHAMROCK MOBILE HOME PARK
CA4900812,2.203769909,2020,FRIEDMAN BROTHERS HARDWARE
CA4901258,11.042424757980001,2020,SONOMA LODGE
CA4901080,0,2020,SPEEDWAY SONOMA LLC
CA4901370,52.65491595738,2020,SUTTER SANTA ROSA REGIONAL HOSPITAL
CA4901165,0.0663494018,2020,JEHOVAH S WITNESSES HALL
CA4901445,10.869440635350001,2020,JAMES COURT WATER SYSTEM
CA4901361,6.55594081362,2020,ANABA WINERY
CA4900817,0.4718725264,2020,CASA DEL MAR
CA4901447,1.0999208649,2020,DONUM ESTATE WATER SYSTEM
CA4901433,0.5201461661,2020,FAT PILGRIM GENERAL STORE
CA4900559,19.53261635413,2020,FIRCREST MUTUAL WATER COMPANY
CA4901340,0.16484542635000002,2020,FOG CREST WINERY
CA4900973,68.09820876650001,2020,GEORGE RANCH MUTUAL WATER COMPANY
CA4900708,4.6731215586,2020,GRAVENSTEIN SCHOOL DISTRICT-GRAVENSTEIN
CA4901218,2.1055961179000002,2020,GROSKOPF WAREHOUSE & LOGISTICS
CA4901398,4.7438901620000005,2020,HOOK & LADDER VINEYARDS AND WINERY
CA4901244,7.9914846955900005,2020,HUMANE SOCIETY OF SONOMA COUNTY
CA4900904,7.57567158282,2020,J VINEYARDS & WINERY
CA4901086,2.2594978825100003,2020,KENDALL-JACKSON WINE CENTER
CA4901254,3.22775109085,2020,KJ CARNEROS  HILLS WINERY
CA4900832,29.76526231448,2020,LEISURE MOBILE HOME PARK
CA4900513,10.23967371845,2020,MADRONE MUTUAL WATER COMPANY
CA4901170,0.5462010422,2020,MICHAEL ELLIS SCHOOL FOR DOG TRAINERS
CA4901365,0.2045722074,2020,MICHAEL LUCAS WATER SYSTEM
CA4900813,0.11398164349,2020,MIDGLEY'S COUNTRY FLEA MARKET
CA4901394,0.29987965524,2020,NEVES FAMILY TRUST WATER SYSTEM
CA4900695,1.99941866168,2020,NORTHWEST PREP
CA4901175,0.08584299108,2020,OAK GROVE SCHOOL DISTRICT OFFICE
CA4900699,1.09565817669,2020,OLIVET ELEMENTARY SCHOOL
CA4901191,3.71704570578,2020,PARADISE RIDGE WINERY
CA4900553,13.417165597770001,2020,PARK ROYAL MUTUAL WATER COMPANY
CA4900787,6.2721053153,2020,PLAZA MOBILE HOME PARK
CA4900878,2.61224530578,2020,SANTA ROSA GOLF & COUNTRY CLUB
CA4900796,32.70766187535,2020,SANTA ROSA MOBILE ESTATES
CA4901431,0.68748046224,2020,SARALEE 3575 SLUSSER ROAD
CA4901151,1.6347670141000001,2020,SCHUG CELLARS
CA4901250,4.71219773497,2020,SONOMA WEST HOLDINGS INDUSTRIAL PARK
CA4901451,2.7617554888,2020,SPIDER WEB RANCH
CA4900907,1.55004723676,2020,SUMMERFIELD WALDORF SCHOOL
CA4901269,0.42575938526,2020,UNITED RENTALS
CA4900792,11.5385046887,2020,WAYSIDE GARDENS MOBILE HOME PARK
CA4900669,4.7575283091600005,2020,WENDELL LANE MUTUAL WATER COMPANY
CA4900791,11.608797614150001,2020,WESTERN MOBILE HOME PARK
CA4900561,117.39065243092,2020,WILLOWSIDE MUTUAL WATER COMPANY
CA4901156,13.533534837680001,2020,WILLOWSIDE SCHOOL
CA4900694,1.7737232844100002,2020,WRIGHT ELEMENTARY SCHOOL
CA4910003,0,2020,PENNGROVE WATER COMPANY (PUC)
CA4900560,13.467022591800001,2020,KELLY MUTUAL WATER COMPANY
CA4900949,0.08721785380000001,2020,SAINTS PETER & PAUL RUSSIAN CHURCH
CA4901008,0.975261939322,2020,HESSEL CHURCH
CA4900897,52.638215058,2020,RODNEY STRONG VINEYARDS
CA4900548,55.95814026000001,2020,HOLLAND HEIGHTS MUTUAL WATER COMPANY
CA4900580,21.945325501,2020,SONOMA MOUNTAIN COUNTY WATER DISTRICT
CA4901139,0.2380844862,2020,WILLOWBROOK ALE HOUSE
CA4901079,0.5027578353600001,2020,PETALUMA LIVESTOCK AUCTION YARD
CA4900797,8.3743563431,2020,NORTH STAR MOBILE HOME PARK
CA4900728,5.17721743,2020,EVERGREEN MOBILE ESTATES
CA4900795,20.924612687,2020,STONEGATE MOBILE HOME PARK
CA4901278,50.136285573900004,2020,CLINE CELLARS
CA4901328,1.18480022452,2020,COPAIN WINE CELLARS
CA4900871,83.163543221,2020,DE ANZA MOON VALLEY WATER COMPANY
CA4901232,15.248725183120001,2020,LA CREMA WINERY
CA4901096,6.2520654636,2020,WESTERBEKE RANCH
CA4901069,0.5664864051,2020,SONOMA VALLEY MOOSE LODGE #2048
CA4901234,1.493628763,2020,SONOMA SEVENTH DAY ADVENTIST CHURCH
CA4910022,94.08426327,2020,CANON MANOR WATER SYSTEM
CA4900774,0.01269292904,2020,CLOVERLEAF RANCH SUMMER CAMP
CA4901383,1.209756438,2020,LASSETER FAMILY WINERY
CA4900512,47.522682317000005,2020,HAPPY ACRES MUTUAL BENEFIT WATER SYSTEM
CA4910304,0.93844814866,2020,CSP-PETALUMA ADOBE STATE HISTORIC PARK
CA4900720,18.613891961500002,2020,MOBILE HOME ESTATES
CA4901336,0.5423342408,2020,MERRIAM WINERY
CA4901409,0,2020,SCRIBE WINERY
CA4901468,0,2020,BRICOLEUR VINEYARDS
CA4901310,142.6086790546,2020,JACUZZI WINERY
CA4901073,0.09507114331000001,2020,GRAY WATER SYSTEM
CA4900743,0.36120835300000004,2020,LA CANTERA RACQUET CLUB
CA4901413,0.460947278,2020,EIGHTH STREET EAST PARTNERS
CA4901247,4.042035019,2020,CARNEROS WAREHOUSING
CA4901061,6.775495342,2020,SONOMA WAREHOUSING
CA4901332,16.664072700000002,2020,WINE COUNTRY IND PARK - BLDG C
CA4901294,1.9083892465,2020,WINE COUNTRY IND PARK-BLDGS A&B
CA4901321,0.45769732349000003,2020,SUNCE WINERY
CA4900924,0.09399396292000001,2020,FREMONT DINER
